convective_available_potential_energy,k_index,cross_totals_index,vertical_totals_index,lifted_index,showalter_index,temp_1000_hpa,dewpoint_1000_hpa,temp_850_hpa,dewpoint_850_hpa,temp_700_hpa,dewpoint_700_hpa,temp_500_hpa,dewpoint_500_hpa,rain
321.34,34.4,19.9,24.7,-2.35,0.62,24.6,21.3,17.8,13.0,9.2,5.9,-6.9,-7.8,1
321.34,34.4,19.9,24.7,-2.35,0.62,24.6,21.3,17.8,13.0,9.2,5.9,-6.9,-7.8,1
328.61,27.2,21.0,22.5,-1.83,0.4,24.2,21.4,16.2,14.7,9.2,-0.8,-6.3,11.0,1
328.61,27.2,21.0,22.5,-1.83,0.4,24.2,21.4,16.2,14.7,9.2,-0.8,-6.3,11.0,0
149.03,19.7,19.5,24.5,-1.03,0.84,25.6,21.8,18.2,13.2,10.8,-7.2,-6.3,-8.2,0
149.03,19.7,19.5,24.5,-1.03,0.84,25.6,21.8,18.2,13.2,10.8,-7.2,-6.3,-8.2,0
0.0,16.5,15.5,24.5,2.78,4.38,25.0,19.0,18.0,9.0,10.0,-7.0,-6.5,11.4,0
0.0,16.5,15.5,24.5,2.78,4.38,25.0,19.0,18.0,9.0,10.0,-7.0,-6.5,11.4,0
87.68,35.9,19.9,24.5,-1.66,0.81,25.0,21.7,17.4,12.8,8.0,6.6,-7.1,11.1,1
87.68,35.9,19.9,24.5,-1.66,0.81,25.0,21.7,17.4,12.8,8.0,6.6,-7.1,11.1,1
440.52,38.9,22.2,23.9,-2.25,-1.37,23.0,22.4,17.4,15.7,7.8,7.1,-6.5,-6.8,1
440.52,38.9,22.2,23.9,-2.25,-1.37,23.0,22.4,17.4,15.7,7.8,7.1,-6.5,-6.8,1
0.33,30.0,16.5,21.5,1.2,4.35,25.6,20.9,17.0,12.0,8.4,4.9,-4.5,13.5,0
0.33,30.0,16.5,21.5,1.2,4.35,25.6,20.9,17.0,12.0,8.4,4.9,-4.5,13.5,0
34.12,29.7,20.1,22.7,-0.43,1.55,25.8,19.8,15.6,13.0,8.4,2.4,-7.1,-9.2,1
34.12,29.7,20.1,22.7,-0.43,1.55,25.8,19.8,15.6,13.0,8.4,2.4,-7.1,-9.2,0
39.83,34.9,20.9,24.5,-0.72,-0.04,25.2,19.2,17.2,13.6,10.0,6.8,-7.3,-8.8,0
39.83,34.9,20.9,24.5,-0.72,-0.04,25.2,19.2,17.2,13.6,10.0,6.8,-7.3,-8.8,0
52.26,34.7,21.8,23.1,-0.03,-0.98,25.4,20.4,17.4,16.1,8.0,3.5,-5.7,-9.2,1
52.26,34.7,21.8,23.1,-0.03,-0.98,25.4,20.4,17.4,16.1,8.0,3.5,-5.7,-9.2,0
0.0,31.9,18.7,25.7,1.8,1.04,26.6,18.6,19.2,12.2,10.0,4.0,-6.5,18.5,0
0.0,31.9,18.7,25.7,1.8,1.04,26.6,18.6,19.2,12.2,10.0,4.0,-6.5,18.5,0
0.0,-2.5,16.3,24.3,3.61,3.68,26.0,18.0,18.2,10.2,11.4,25.6,-6.1,45.1,0
0.0,-2.5,16.3,24.3,3.61,3.68,26.0,18.0,18.2,10.2,11.4,25.6,-6.1,45.1,0
0.0,-11.9,12.5,22.5,6.35,7.31,26.0,15.0,17.6,7.6,12.0,30.0,-4.9,40.9,0
0.0,-11.9,12.5,22.5,6.35,7.31,26.0,15.0,17.6,7.6,12.0,30.0,-4.9,40.9,0
0.0,19.1,14.3,22.3,3.74,5.83,24.8,18.8,17.8,9.8,7.8,-5.2,-4.5,14.5,0
0.0,19.1,14.3,22.3,3.74,5.83,24.8,18.8,17.8,9.8,7.8,-5.2,-4.5,14.5,0
0.0,31.1,16.7,24.7,2.13,3.21,25.8,16.8,18.4,10.4,8.0,4.0,-6.3,-8.9,0
0.0,31.1,16.7,24.7,2.13,3.21,25.8,16.8,18.4,10.4,8.0,4.0,-6.3,-8.9,0
5.83,22.4,18.2,22.3,1.58,2.63,26.0,20.0,17.2,13.1,9.6,-3.4,-5.1,10.1,0
5.83,22.4,18.2,22.3,1.58,2.63,26.0,20.0,17.2,13.1,9.6,-3.4,-5.1,10.1,0
0.0,21.5,18.9,21.5,3.83,2.28,23.4,17.4,16.6,14.0,9.8,-4.2,-4.9,14.9,0
0.0,21.5,18.9,21.5,3.83,2.28,23.4,17.4,16.6,14.0,9.8,-4.2,-4.9,14.9,0
0.0,25.9,16.1,26.1,0.26,2.97,25.2,19.2,19.8,9.8,11.0,1.0,-6.3,11.0,0
0.0,25.9,16.1,26.1,0.26,2.97,25.2,19.2,19.8,9.8,11.0,1.0,-6.3,11.0,0
81.62,25.7,18.3,24.3,0.13,1.86,25.8,21.0,18.4,12.4,11.0,0.0,-5.9,13.9,0
81.62,25.7,18.3,24.3,0.13,1.86,25.8,21.0,18.4,12.4,11.0,0.0,-5.9,13.9,0
0.0,25.4,18.6,23.3,1.63,1.93,25.4,19.4,17.8,13.1,10.4,-0.6,-5.5,11.5,0
0.0,25.4,18.6,23.3,1.63,1.93,25.4,19.4,17.8,13.1,10.4,-0.6,-5.5,11.5,0
208.49,21.1,18.3,24.3,-1.26,1.7,25.8,22.1,18.8,12.8,10.2,-5.8,-5.5,10.1,1
208.49,21.1,18.3,24.3,-1.26,1.7,25.8,22.1,18.8,12.8,10.2,-5.8,-5.5,10.1,1
463.86,36.4,20.3,26.3,-3.67,-0.22,25.2,22.5,18.6,12.6,9.0,6.5,-7.7,-8.0,0
463.86,36.4,20.3,26.3,-3.67,-0.22,25.2,22.5,18.6,12.6,9.0,6.5,-7.7,-8.0,1
0.0,31.1,18.5,23.5,1.46,2.09,26.4,17.4,17.6,12.6,9.8,4.8,-5.9,10.0,0
0.0,31.1,18.5,23.5,1.46,2.09,26.4,17.4,17.6,12.6,9.8,4.8,-5.9,10.0,0
0.0,33.4,15.1,24.1,4.11,4.42,26.4,19.4,19.0,10.0,8.0,7.3,-5.1,13.1,0
0.0,33.4,15.1,24.1,4.11,4.42,26.4,19.4,19.0,10.0,8.0,7.3,-5.1,13.1,0
34.95,38.0,19.3,25.3,0.45,0.46,26.0,19.0,19.4,13.4,9.0,8.3,-5.9,11.9,0
34.95,38.0,19.3,25.3,0.45,0.46,26.0,19.0,19.4,13.4,9.0,8.3,-5.9,11.9,0
29.87,34.6,20.5,25.3,-0.52,-0.23,26.6,19.6,18.4,13.6,9.8,5.5,-6.9,10.4,0
29.87,34.6,20.5,25.3,-0.52,-0.23,26.6,19.6,18.4,13.6,9.8,5.5,-6.9,10.4,0
11.05,30.7,20.1,26.1,-0.76,-0.02,25.0,19.0,18.6,12.6,10.6,2.6,-7.5,12.5,0
11.05,30.7,20.1,26.1,-0.76,-0.02,25.0,19.0,18.6,12.6,10.6,2.6,-7.5,12.5,0
0.0,26.9,17.9,23.9,1.18,2.02,26.4,19.4,19.0,13.0,11.2,1.2,-4.9,23.9,0
0.0,26.9,17.9,23.9,1.18,2.02,26.4,19.4,19.0,13.0,11.2,1.2,-4.9,23.9,0
0.0,23.9,17.1,23.1,2.42,3.31,25.8,17.8,17.8,11.8,9.6,-1.4,-5.3,34.3,0
0.0,23.9,17.1,23.1,2.42,3.31,25.8,17.8,17.8,11.8,9.6,-1.4,-5.3,34.3,0
23.89,34.5,18.8,22.5,0.9,1.97,25.4,20.4,17.4,13.7,7.4,5.7,-5.1,37.1,0
23.89,34.5,18.8,22.5,0.9,1.97,25.4,20.4,17.4,13.7,7.4,5.7,-5.1,37.1,0
0.0,30.1,20.1,25.1,0.68,0.32,26.2,20.2,18.0,13.0,9.0,1.0,-7.1,39.1,0
0.0,30.1,20.1,25.1,0.68,0.32,26.2,20.2,18.0,13.0,9.0,1.0,-7.1,39.1,0
0.0,-3.9,3.1,23.1,6.66,12.77,26.2,19.2,19.0,-1.0,9.8,16.2,-4.1,41.1,0
0.0,-3.9,3.1,23.1,6.66,12.77,26.2,19.2,19.0,-1.0,9.8,16.2,-4.1,41.1,0
0.0,16.3,15.9,20.9,3.56,5.2,23.8,17.8,16.4,11.4,8.0,-8.0,-4.5,26.5,0
0.0,16.3,15.9,20.9,3.56,5.2,23.8,17.8,16.4,11.4,8.0,-8.0,-4.5,26.5,0
10.72,13.6,18.4,21.5,1.36,2.95,23.4,20.1,16.2,13.1,8.8,12.2,-5.3,17.3,0
10.72,13.6,18.4,21.5,1.36,2.95,23.4,20.1,16.2,13.1,8.8,12.2,-5.3,17.3,0
0.0,15.1,17.9,22.9,0.93,3.29,23.8,19.3,16.2,11.2,9.8,-9.2,-6.7,-9.7,0
0.0,15.1,17.9,22.9,0.93,3.29,23.8,19.3,16.2,11.2,9.8,-9.2,-6.7,-9.7,0
2.56,15.5,19.3,22.1,1.64,2.06,24.6,19.7,16.2,13.4,10.4,-9.6,-5.9,10.9,0
2.56,15.5,19.3,22.1,1.64,2.06,24.6,19.7,16.2,13.4,10.4,-9.6,-5.9,10.9,0
0.0,22.7,14.5,23.5,3.76,5.66,23.6,16.6,17.2,8.2,8.6,-0.4,-6.3,15.3,0
0.0,22.7,14.5,23.5,3.76,5.66,23.6,16.6,17.2,8.2,8.6,-0.4,-6.3,15.3,0
43.7,0.3,17.9,25.9,-0.02,2.01,25.6,19.6,18.4,10.4,9.4,26.6,-7.5,12.5,0
43.7,0.3,17.9,25.9,-0.02,2.01,25.6,19.6,18.4,10.4,9.4,26.6,-7.5,12.5,0
242.07,5.1,15.7,26.7,-3.03,3.61,26.0,21.7,18.4,7.4,10.0,19.0,-8.3,11.8,0
242.07,5.1,15.7,26.7,-3.03,3.61,26.0,21.7,18.4,7.4,10.0,19.0,-8.3,11.8,0
191.15,24.3,16.9,26.9,-1.77,2.3,25.2,20.2,19.4,9.4,9.4,-2.6,-7.5,13.5,0
191.15,24.3,16.9,26.9,-1.77,2.3,25.2,20.2,19.4,9.4,9.4,-2.6,-7.5,13.5,0
322.12,12.5,19.9,25.9,-2.58,0.18,26.2,21.2,18.6,12.6,10.8,15.2,-7.3,10.4,0
322.12,12.5,19.9,25.9,-2.58,0.18,26.2,21.2,18.6,12.6,10.8,15.2,-7.3,10.4,0
0.03,25.9,18.9,24.9,0.4,1.43,27.4,17.4,18.0,12.0,10.0,-1.0,-6.9,12.9,0
0.03,25.9,18.9,24.9,0.4,1.43,27.4,17.4,18.0,12.0,10.0,-1.0,-6.9,12.9,0
18.46,24.1,18.9,25.9,-0.84,1.23,25.4,18.4,18.2,11.2,9.8,-3.2,-7.7,14.7,0
18.46,24.1,18.9,25.9,-0.84,1.23,25.4,18.4,18.2,11.2,9.8,-3.2,-7.7,14.7,0
431.91,18.8,21.0,24.9,-2.7,-0.42,26.4,21.7,17.8,13.9,9.2,10.8,-7.1,11.9,0
431.91,18.8,21.0,24.9,-2.7,-0.42,26.4,21.7,17.8,13.9,9.2,10.8,-7.1,11.9,0
91.25,7.1,16.7,23.7,-0.04,3.74,26.6,19.6,17.4,10.4,10.2,16.8,-6.3,16.3,0
91.25,7.1,16.7,23.7,-0.04,3.74,26.6,19.6,17.4,10.4,10.2,16.8,-6.3,16.3,0
0.0,5.9,17.1,23.1,2.04,3.31,26.0,19.0,17.8,11.8,10.6,18.4,-5.3,19.3,0
0.0,5.9,17.1,23.1,2.04,3.31,26.0,19.0,17.8,11.8,10.6,18.4,-5.3,19.3,0
0.0,11.4,17.4,21.3,2.75,3.98,24.2,17.2,16.0,12.1,11.0,11.0,-5.3,31.3,0
0.0,11.4,17.4,21.3,2.75,3.98,24.2,17.2,16.0,12.1,11.0,11.0,-5.3,31.3,0
0.0,18.1,15.5,19.7,4.26,5.59,24.8,18.8,16.6,12.4,9.2,-4.8,-3.1,25.1,0
0.0,18.1,15.5,19.7,4.26,5.59,24.8,18.8,16.6,12.4,9.2,-4.8,-3.1,25.1,0
0.0,17.1,14.7,21.7,3.87,5.74,25.8,17.8,17.4,10.4,10.4,-4.6,-4.3,20.3,0
0.0,17.1,14.7,21.7,3.87,5.74,25.8,17.8,17.4,10.4,10.4,-4.6,-4.3,20.3,0
0.0,12.5,14.9,21.9,4.13,5.46,26.6,17.6,17.6,10.6,11.0,-9.0,-4.3,24.3,0
0.0,12.5,14.9,21.9,4.13,5.46,26.6,17.6,17.6,10.6,11.0,-9.0,-4.3,24.3,0
0.0,17.3,15.1,23.1,3.53,4.88,26.8,17.8,18.2,10.2,10.4,-5.6,-4.9,18.9,0
0.0,17.3,15.1,23.1,3.53,4.88,26.8,17.8,18.2,10.2,10.4,-5.6,-4.9,18.9,0
0.0,24.5,17.9,24.9,1.0,2.07,26.6,18.6,18.6,11.6,9.8,-2.2,-6.3,17.3,0
0.0,24.5,17.9,24.9,1.0,2.07,26.6,18.6,18.6,11.6,9.8,-2.2,-6.3,17.3,0
0.0,15.7,14.5,23.5,1.95,5.31,25.2,18.2,18.2,9.2,9.4,-7.6,-5.3,20.3,0
0.0,15.7,14.5,23.5,1.95,5.31,25.2,18.2,18.2,9.2,9.4,-7.6,-5.3,20.3,0
0.0,8.3,14.5,23.5,2.84,5.45,26.6,17.6,17.8,8.8,11.6,12.4,-5.7,15.7,0
0.0,8.3,14.5,23.5,2.84,5.45,26.6,17.6,17.8,8.8,11.6,12.4,-5.7,15.7,0
0.0,14.9,15.5,22.5,4.51,4.94,25.2,16.2,17.4,10.4,10.8,-7.2,-5.1,14.1,0
0.0,14.9,15.5,22.5,4.51,4.94,25.2,16.2,17.4,10.4,10.8,-7.2,-5.1,14.1,0
0.0,24.3,18.9,22.9,0.82,1.85,25.4,19.4,17.4,13.4,10.4,-1.6,-5.5,16.5,0
0.0,24.3,18.9,22.9,0.82,1.85,25.4,19.4,17.4,13.4,10.4,-1.6,-5.5,16.5,0
0.0,27.1,19.5,23.5,1.43,1.16,26.2,18.2,17.6,13.6,8.4,-1.6,-5.9,39.9,0
0.0,27.1,19.5,23.5,1.43,1.16,26.2,18.2,17.6,13.6,8.4,-1.6,-5.9,39.9,0
0.0,24.5,15.5,25.5,2.99,3.84,26.6,16.6,19.0,9.0,8.6,-1.4,-6.5,13.5,0
0.0,24.5,15.5,25.5,2.99,3.84,26.6,16.6,19.0,9.0,8.6,-1.4,-6.5,13.5,0
0.0,1.9,11.9,24.9,3.38,6.7,25.4,17.4,19.0,6.0,10.2,18.8,-5.9,12.9,0
0.0,1.9,11.9,24.9,3.38,6.7,25.4,17.4,19.0,6.0,10.2,18.8,-5.9,12.9,0
0.0,27.3,15.5,26.5,0.38,3.68,25.0,18.0,18.8,7.8,10.8,3.8,-7.7,10.7,1
0.0,27.3,15.5,26.5,0.38,3.68,25.0,18.0,18.8,7.8,10.8,3.8,-7.7,10.7,0
359.11,37.7,21.9,23.3,-1.93,-0.3,22.6,20.7,15.8,14.4,8.4,8.4,-7.5,10.3,1
359.11,37.7,21.9,23.3,-1.93,-0.3,22.6,20.7,15.8,14.4,8.4,8.4,-7.5,10.3,0
0.0,25.7,15.9,22.9,2.71,4.38,26.0,18.0,17.8,10.8,9.4,1.4,-5.1,16.1,0
0.0,25.7,15.9,22.9,2.71,4.38,26.0,18.0,17.8,10.8,9.4,1.4,-5.1,16.1,0
0.0,25.9,17.5,23.5,3.59,3.07,25.0,17.0,17.4,11.4,9.6,0.6,-6.1,22.1,0
0.0,25.9,17.5,23.5,3.59,3.07,25.0,17.0,17.4,11.4,9.6,0.6,-6.1,22.1,0
0.0,16.7,17.1,24.1,1.29,3.26,25.4,17.4,17.6,10.6,8.2,-9.8,-6.5,12.5,0
0.0,16.7,17.1,24.1,1.29,3.26,25.4,17.4,17.6,10.6,8.2,-9.8,-6.5,12.5,0
0.0,8.1,16.1,24.1,1.82,4.33,26.0,17.0,17.0,9.0,11.0,14.0,-7.1,-9.9,0
0.0,8.1,16.1,24.1,1.82,4.33,26.0,17.0,17.0,9.0,11.0,14.0,-7.1,-9.9,0
7.89,31.5,17.3,24.3,-0.06,3.14,23.8,19.9,17.4,10.4,8.8,5.6,-6.9,-9.2,1
7.89,31.5,17.3,24.3,-0.06,3.14,23.8,19.9,17.4,10.4,8.8,5.6,-6.9,-9.2,0
27.24,26.3,14.3,22.3,1.98,6.13,25.8,19.8,17.0,9.0,6.8,1.8,-5.3,13.3,0
27.24,26.3,14.3,22.3,1.98,6.13,25.8,19.8,17.0,9.0,6.8,1.8,-5.3,13.3,0
0.0,22.4,6.9,22.9,3.58,10.91,25.8,18.8,18.0,2.0,8.0,5.5,-4.9,12.9,0
0.0,22.4,6.9,22.9,3.58,10.91,25.8,18.8,18.0,2.0,8.0,5.5,-4.9,12.9,0
12.95,18.7,11.7,24.7,-0.1,7.17,25.6,18.6,18.0,5.0,8.6,-2.4,-6.7,12.7,0
12.95,18.7,11.7,24.7,-0.1,7.17,25.6,18.6,18.0,5.0,8.6,-2.4,-6.7,12.7,0
0.0,24.5,16.1,23.1,5.83,4.34,25.4,14.4,17.4,10.4,11.0,2.0,-5.7,14.7,0
0.0,24.5,16.1,23.1,5.83,4.34,25.4,14.4,17.4,10.4,11.0,2.0,-5.7,14.7,0
0.0,20.7,8.1,26.1,4.17,8.59,26.6,15.6,19.6,1.6,9.8,2.8,-6.5,13.5,0
0.0,20.7,8.1,26.1,4.17,8.59,26.6,15.6,19.6,1.6,9.8,2.8,-6.5,13.5,0
0.0,13.3,8.3,24.3,3.0,9.51,26.0,19.0,18.0,2.0,10.0,-3.0,-6.3,19.3,0
0.0,13.3,8.3,24.3,3.0,9.51,26.0,19.0,18.0,2.0,10.0,-3.0,-6.3,19.3,0
0.0,-6.5,13.5,21.5,6.17,7.31,25.6,14.6,16.0,8.0,10.8,25.2,-5.5,26.5,0
0.0,-6.5,13.5,21.5,6.17,7.31,25.6,14.6,16.0,8.0,10.8,25.2,-5.5,26.5,0
0.0,-5.9,12.1,22.1,4.78,7.91,24.0,17.0,17.0,7.0,9.4,25.6,-5.1,40.1,0
0.0,-5.9,12.1,22.1,4.78,7.91,24.0,17.0,17.0,7.0,9.4,25.6,-5.1,40.1,0
6.69,-6.7,10.1,21.1,5.08,9.59,24.8,16.8,17.2,6.2,11.4,22.6,-3.9,42.9,0
6.69,-6.7,10.1,21.1,5.08,9.59,24.8,16.8,17.2,6.2,11.4,22.6,-3.9,42.9,0
0.0,-1.3,15.9,20.9,5.98,5.03,26.0,16.0,16.8,11.8,10.4,23.6,-4.1,43.1,0
0.0,-1.3,15.9,20.9,5.98,5.03,26.0,16.0,16.8,11.8,10.4,23.6,-4.1,43.1,0
0.0,7.5,11.3,21.3,6.95,8.64,25.6,15.6,17.2,7.2,9.0,12.0,-4.1,22.1,0
0.0,7.5,11.3,21.3,6.95,8.64,25.6,15.6,17.2,7.2,9.0,12.0,-4.1,22.1,0
0.0,9.1,9.3,25.3,5.07,8.13,26.6,17.6,19.8,3.8,10.2,-9.8,-5.5,10.5,0
0.0,9.1,9.3,25.3,5.07,8.13,26.6,17.6,19.8,3.8,10.2,-9.8,-5.5,10.5,0
0.0,31.7,17.1,25.1,0.79,2.66,26.8,18.8,18.8,10.8,8.2,4.0,-6.3,11.2,0
0.0,31.7,17.1,25.1,0.79,2.66,26.8,18.8,18.8,10.8,8.2,4.0,-6.3,11.2,0
19.17,25.9,13.3,27.3,-1.14,4.84,26.8,18.8,19.6,5.6,9.6,2.6,-7.7,-9.9,0
19.17,25.9,13.3,27.3,-1.14,4.84,26.8,18.8,19.6,5.6,9.6,2.6,-7.7,-9.9,0
0.0,8.5,4.9,23.9,3.42,11.51,24.8,17.8,18.6,-0.4,9.4,-5.6,-5.3,17.3,0
0.0,8.5,4.9,23.9,3.42,11.51,24.8,17.8,18.6,-0.4,9.4,-5.6,-5.3,17.3,0
0.0,19.9,14.3,24.3,3.25,5.84,26.2,15.2,16.6,6.6,10.0,-1.0,-7.7,13.7,0
0.0,19.9,14.3,24.3,3.25,5.84,26.2,15.2,16.6,6.6,10.0,-1.0,-7.7,13.7,0
0.0,16.1,11.3,25.3,5.75,7.3,26.2,15.2,17.8,3.8,10.0,-3.0,-7.5,16.5,0
0.0,16.1,11.3,25.3,5.75,7.3,26.2,15.2,17.8,3.8,10.0,-3.0,-7.5,16.5,0
0.0,20.3,14.3,25.3,3.2,5.14,26.0,16.0,18.0,7.0,10.8,-1.2,-7.3,19.3,0
0.0,20.3,14.3,25.3,3.2,5.14,26.0,16.0,18.0,7.0,10.8,-1.2,-7.3,19.3,0
0.0,26.1,11.5,25.5,2.94,6.95,26.0,16.0,18.4,4.4,8.0,4.2,-7.1,11.3,0
0.0,26.1,11.5,25.5,2.94,6.95,26.0,16.0,18.4,4.4,8.0,4.2,-7.1,11.3,0
0.0,27.5,16.3,24.3,3.54,3.68,25.8,15.8,18.2,10.2,8.6,1.6,-6.1,19.1,0
0.0,27.5,16.3,24.3,3.54,3.68,25.8,15.8,18.2,10.2,8.6,1.6,-6.1,19.1,0
0.0,26.1,12.3,25.3,4.04,6.35,26.4,16.4,18.8,5.8,8.4,3.4,-6.5,15.5,0
0.0,26.1,12.3,25.3,4.04,6.35,26.4,16.4,18.8,5.8,8.4,3.4,-6.5,15.5,0
0.0,13.3,13.1,24.1,3.7,6.27,26.8,15.8,18.2,7.2,9.2,-8.8,-5.9,18.9,0
0.0,13.3,13.1,24.1,3.7,6.27,26.8,15.8,18.2,7.2,9.2,-8.8,-5.9,18.9,0
0.0,12.5,10.7,23.7,5.4,7.95,26.0,15.0,18.8,5.8,10.2,-6.8,-4.9,21.9,0
0.0,12.5,10.7,23.7,5.4,7.95,26.0,15.0,18.8,5.8,10.2,-6.8,-4.9,21.9,0
0.0,22.3,18.3,21.9,2.04,2.21,26.0,18.0,18.0,14.4,10.4,-3.6,-3.9,23.9,0
0.0,22.3,18.3,21.9,2.04,2.21,26.0,18.0,18.0,14.4,10.4,-3.6,-3.9,23.9,0
0.0,22.9,15.7,24.7,1.63,3.75,27.4,18.4,19.2,10.2,9.8,-2.2,-5.5,12.5,0
0.0,22.9,15.7,24.7,1.63,3.75,27.4,18.4,19.2,10.2,9.8,-2.2,-5.5,12.5,0
0.0,7.7,3.5,24.5,5.66,11.74,26.8,16.8,20.2,-0.8,10.2,-5.8,-4.3,43.3,0
0.0,7.7,3.5,24.5,5.66,11.74,26.8,16.8,20.2,-0.8,10.2,-5.8,-4.3,43.3,0
0.0,9.1,12.5,21.5,8.35,7.52,26.6,14.6,17.6,8.6,10.4,10.6,-3.9,43.9,0
0.0,9.1,12.5,21.5,8.35,7.52,26.6,14.6,17.6,8.6,10.4,10.6,-3.9,43.9,0
0.0,-1.9,16.1,24.1,5.78,3.96,27.2,13.2,18.0,10.0,11.4,24.6,-6.1,26.1,0
0.0,-1.9,16.1,24.1,5.78,3.96,27.2,13.2,18.0,10.0,11.4,24.6,-6.1,26.1,0
0.0,-12.5,8.9,24.9,4.18,8.57,26.0,15.0,19.6,3.6,12.2,28.8,-5.3,13.3,0
0.0,-12.5,8.9,24.9,4.18,8.57,26.0,15.0,19.6,3.6,12.2,28.8,-5.3,13.3,0
0.0,25.3,15.3,26.3,2.5,3.19,28.6,17.6,21.0,10.0,10.4,-0.6,-5.3,20.3,0
0.0,25.3,15.3,26.3,2.5,3.19,28.6,17.6,21.0,10.0,10.4,-0.6,-5.3,20.3,0
0.0,5.5,8.3,24.3,1.48,9.26,26.4,18.4,19.2,3.2,11.4,10.6,-5.1,15.1,0
0.0,5.5,8.3,24.3,1.48,9.26,26.4,18.4,19.2,3.2,11.4,10.6,-5.1,15.1,0
0.0,-1.3,4.9,24.9,3.08,10.87,25.6,17.6,19.8,-0.2,11.6,14.4,-5.1,15.1,0
0.0,-1.3,4.9,24.9,3.08,10.87,25.6,17.6,19.8,-0.2,11.6,14.4,-5.1,15.1,0
0.0,19.9,10.3,23.3,4.57,8.41,25.8,17.8,18.6,5.6,10.0,1.0,-4.7,18.7,0
0.0,19.9,10.3,23.3,4.57,8.41,25.8,17.8,18.6,5.6,10.0,1.0,-4.7,18.7,0
0.0,4.1,-6.3,24.7,9.23,15.52,26.2,11.2,20.4,10.6,11.8,1.8,-4.3,22.3,0
0.0,4.1,-6.3,24.7,9.23,15.52,26.2,11.2,20.4,10.6,11.8,1.8,-4.3,22.3,0
0.0,3.5,7.3,23.3,1.71,10.26,26.0,18.0,19.2,3.2,10.4,12.6,-4.1,20.1,0
0.0,3.5,7.3,23.3,1.71,10.26,26.0,18.0,19.2,3.2,10.4,12.6,-4.1,20.1,0
0.0,20.1,15.7,22.7,3.04,4.35,27.0,18.0,18.4,11.4,10.2,-3.8,-4.3,19.3,0
0.0,20.1,15.7,22.7,3.04,4.35,27.0,18.0,18.4,11.4,10.2,-3.8,-4.3,19.3,0
0.0,24.3,18.3,23.3,2.97,2.12,27.0,17.0,18.0,13.0,11.6,-0.4,-5.3,23.3,0
0.0,24.3,18.3,23.3,2.97,2.12,27.0,17.0,18.0,13.0,11.6,-0.4,-5.3,23.3,0
227.91,24.3,11.3,26.3,-1.94,6.42,26.2,20.2,20.0,5.0,10.6,3.6,-6.3,23.3,1
227.91,24.3,11.3,26.3,-1.94,6.42,26.2,20.2,20.0,5.0,10.6,3.6,-6.3,23.3,0
60.86,14.5,18.9,24.9,-1.83,1.59,25.2,18.2,17.6,11.6,10.6,11.4,-7.3,13.3,1
60.86,14.5,18.9,24.9,-1.83,1.59,25.2,18.2,17.6,11.6,10.6,11.4,-7.3,13.3,0
30.5,17.7,18.3,23.3,-0.6,2.38,25.8,20.8,17.4,12.4,8.6,-9.4,-5.9,36.9,1
30.5,17.7,18.3,23.3,-0.6,2.38,25.8,20.8,17.4,12.4,8.6,-9.4,-5.9,36.9,0
0.0,24.9,14.7,23.7,1.36,5.11,26.2,18.2,18.2,9.2,8.6,0.6,-5.5,26.5,1
0.0,24.9,14.7,23.7,1.36,5.11,26.2,18.2,18.2,9.2,8.6,0.6,-5.5,26.5,0
233.43,19.3,13.7,23.7,-0.6,5.77,25.2,20.2,18.6,8.6,9.8,-3.2,-5.1,31.1,1
233.43,19.3,13.7,23.7,-0.6,5.77,25.2,20.2,18.6,8.6,9.8,-3.2,-5.1,31.1,0
0.23,23.3,9.9,22.9,3.29,8.86,25.2,18.2,18.4,5.4,6.8,1.8,-4.5,35.5,1
0.23,23.3,9.9,22.9,3.29,8.86,25.2,18.2,18.4,5.4,6.8,1.8,-4.5,35.5,0
0.0,16.1,14.1,24.1,1.54,5.24,25.0,19.0,19.0,9.0,11.2,-5.8,-5.1,18.1,1
0.0,16.1,14.1,24.1,1.54,5.24,25.0,19.0,19.0,9.0,11.2,-5.8,-5.1,18.1,0
203.68,35.3,21.3,24.9,-2.39,-0.7,25.8,19.8,17.8,14.2,8.6,4.8,-7.1,14.1,0
203.68,35.3,21.3,24.9,-2.39,-0.7,25.8,19.8,17.8,14.2,8.6,4.8,-7.1,14.1,0
11.62,21.1,15.1,23.1,0.48,4.96,25.6,20.6,18.0,10.0,8.0,-4.0,-5.1,26.1,1
11.62,21.1,15.1,23.1,0.48,4.96,25.6,20.6,18.0,10.0,8.0,-4.0,-5.1,26.1,0
117.51,26.1,18.1,24.1,-0.77,2.23,26.2,19.2,18.0,12.0,8.8,-1.2,-6.1,25.1,1
117.51,26.1,18.1,24.1,-0.77,2.23,26.2,19.2,18.0,12.0,8.8,-1.2,-6.1,25.1,0
433.16,28.7,15.9,24.9,-1.93,3.7,26.0,21.7,18.8,9.8,8.4,2.4,-6.1,11.1,0
433.16,28.7,15.9,24.9,-1.93,3.7,26.0,21.7,18.8,9.8,8.4,2.4,-6.1,11.1,0
4.28,28.1,15.1,24.1,0.7,4.42,25.0,20.4,19.0,10.0,8.8,2.8,-5.1,23.1,0
4.28,28.1,15.1,24.1,0.7,4.42,25.0,20.4,19.0,10.0,8.8,2.8,-5.1,23.1,0
69.69,22.5,16.3,22.3,-0.98,4.77,26.0,18.0,16.2,10.2,8.2,-1.8,-6.1,17.1,0
